,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat
789,211.0651427,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,100,1,6.76221691,0.326815915,36.34935413,2.603185353,53.18951341,1.27153384,16.4393,48.25068
790,211.0651427,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,8,100,1,6.868665877,0.22830007,35.82327133,2.565509551,52.51234145,1.255345554,16.44071,48.25108
791,214.5712082,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,100,1,1.262050196,0.37211952,152.5280623,10.92340778,239.1242657,5.716438757,16.36676,48.2189
792,214.5712082,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,100,1,1.403484718,0.32907485,145.2271158,10.4005452,228.8578857,5.471013508,16.36507,48.21977
793,98.63730921,Private room,FALSE,TRUE,4,FALSE,0,0,10,100,1,8.795627783,0.76261804,28.48328603,2.039851182,43.65286426,1.043553336,16.46151,48.26159
794,70.58878527,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,4.717472704,0.42139331,86.54335012,6.19786477,88.93264264,2.125999232,16.33119,48.17699
795,92.79386672,Private room,FALSE,TRUE,2,FALSE,0,0,8,90,1,3.473088146,0.287456915,104.0621098,7.452483448,136.0314522,3.251930386,16.334,48.192
796,148.4234392,Private room,FALSE,TRUE,2,FALSE,0,1,9,100,1,1.059379129,0.237280143,154.0961472,11.03570732,254.7134655,6.089109868,16.37416,48.21805
797,81.34071944,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,4.432594812,1.138064191,65.8165215,4.71349791,90.25600303,2.15763512,16.31692,48.22085
798,118.271276,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,11.14295999,2.75785396,23.1753949,1.65972271,31.55004933,0.754226779,16.52341,48.20329
799,260.8512727,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,1,1.241617154,0.42991087,158.6606897,11.36260034,249.1809784,5.956851756,16.36585,48.2184
800,135.5678657,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,0,3.670836769,0.187706205,100.6050789,7.204905671,123.1765333,2.944624239,16.32754,48.1967
801,157.7729472,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,100,0,4.05245487,0.900134594,84.36278641,6.041702119,101.5331612,2.427223753,16.34272,48.17851
802,264.3573382,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,100,0,5.664605691,2.918576563,47.81110795,3.424027163,67.17321701,1.605824403,16.31689,48.24255
803,170.6285207,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,10,100,1,5.00503951,0.893024186,49.29526829,3.530316382,76.63686419,1.832059743,16.3548,48.25175
804,206.3903887,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,92,1,2.543176352,0.253705347,120.2615187,8.612615862,193.2115669,4.61886244,16.34081,48.20211
805,150.7608162,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,6,60,0,3.140722878,0.576375733,93.2220444,6.676164304,133.0204501,3.179950199,16.33151,48.21064
806,154.033144,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,4,60,1,4.097792908,0.1146373,61.44990669,4.400779624,83.92213227,2.006219352,16.41612,48.18501
807,171.7972092,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,100,1,2.068715077,0.238062168,147.9509872,10.59561722,233.2270334,5.575461148,16.3573,48.19347
808,185.5877334,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,10,100,3,4.346549781,0.052459603,103.0714589,7.381537264,105.2712017,2.516584319,16.32894,48.18333
809,162.2139635,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,10,100,2,6.127863547,0.090292333,94.30266873,6.753553999,71.98305087,1.720806965,16.29589,48.19021
810,98.63730921,Private room,FALSE,TRUE,3,FALSE,0,0,10,100,1,3.420476587,0.888071226,80.94461721,5.796907454,116.7543608,2.791097554,16.33014,48.21856
811,120.608653,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,100,1,7.116316395,1.234110163,48.09487791,3.444349554,54.21004462,1.295930378,16.33349,48.15042
812,243.5546829,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,80,1,0.453237585,0.14003289,247.0992845,17.69619443,468.2593614,11.19407917,16.37597,48.2123
813,215.506159,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,8,92,2,1.397529328,0.158266001,139.8788677,10.01752653,221.0439622,5.284216007,16.38955,48.2018
814,135.334128,Private room,FALSE,TRUE,2,FALSE,0,1,9,84,0,1.907399942,0.325000296,158.7533232,11.36923435,260.3070032,6.222827438,16.36,48.194
815,299.1842554,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,93,1,0.65197343,0.354686629,207.2694515,14.84375206,353.32291,8.446440057,16.37382,48.21439
816,237.7112404,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,91,0,10.8552737,1.40124542,23.62858746,1.692178424,32.41927862,0.775006335,16.51936,48.21576
817,183.2503564,Private room,FALSE,TRUE,2,FALSE,0,0,10,96,1,1.331476486,0.521647533,152.1751995,10.89813725,236.3036636,5.649010221,16.38579,48.19971
818,209.8964542,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,8,100,1,10.0120209,0.549294567,25.27587373,1.810150025,36.2478675,0.866531525,16.45077,48.28241
819,98.63730921,Private room,FALSE,TRUE,3,FALSE,0,0,9,92,1,3.955300793,0.168443706,72.20331967,5.170893092,95.51267978,2.283299785,16.37661,48.173
820,347.8016969,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,2.027942406,0.574280335,209.6394377,15.01348034,185.0994949,4.424937484,16.37903,48.19064
821,336.3485497,Entire home/apt,FALSE,FALSE,5,TRUE,1,0,10,97,2,2.257080533,0.179583132,93.8590876,6.721786614,144.3672183,3.45120291,16.36627,48.22822
822,202.8843232,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,98,1,1.082494189,0.222514846,147.5684633,10.5682225,255.2871041,6.102823114,16.383,48.216
823,301.5216324,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,95,1,1.187315383,0.433703043,152.8615406,10.94729007,235.0011604,5.617872938,16.38964,48.20849
824,226.2580932,Entire home/apt,FALSE,FALSE,5,TRUE,1,0,10,97,1,2.922892553,0.271644213,110.352212,7.902953676,166.495067,3.980185161,16.337,48.199
825,254.7740925,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,96,1,1.956004515,0.486786212,161.9515454,11.59827735,189.5032206,4.530211736,16.376,48.191
826,176.2382255,Private room,FALSE,TRUE,2,TRUE,1,0,9,95,1,2.098735746,0.743099574,103.8589961,7.43793731,149.0076646,3.562136141,16.40104,48.20389
827,252.9041909,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,100,1,2.09742787,0.483485811,105.4571058,7.552387097,163.6152989,3.911342218,16.35935,48.22479
828,146.0860622,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,8,90,1,1.516152309,0.236926518,120.0763602,8.599355598,192.5448107,4.60292315,16.38198,48.22098
829,223.6869785,Entire home/apt,FALSE,FALSE,3,TRUE,1,0,10,97,1,5.757273815,0.169132157,42.27683285,3.027686039,82.13137035,1.963409892,16.43349,48.24145
830,274.8755347,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,8,100,1,2.932122562,0.055666602,79.96417835,5.726692613,127.1981237,3.040763269,16.353,48.231
831,172.73216,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,96,1,2.854495928,0.270822984,111.6696482,7.997302824,170.1692606,4.068019418,16.33766,48.19957
832,187.6913727,Private room,FALSE,TRUE,2,FALSE,0,0,10,95,1,1.640970423,0.056733446,121.186093,8.678829918,188.6059818,4.508762591,16.36724,48.22265
833,168.2911437,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,98,1,2.303835144,0.727230886,89.74129586,6.426887974,138.4209849,3.309053895,16.37387,48.22925
834,214.5712082,Entire home/apt,FALSE,FALSE,5,TRUE,1,0,10,98,1,2.485563715,0.067804746,127.2434001,9.112628359,226.1304142,5.405811326,16.345,48.197
835,154.033144,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,96,1,2.681286938,0.280762566,96.69236789,6.924694036,148.380979,3.547154768,16.34138,48.21931
836,178.5756025,Entire home/apt,FALSE,FALSE,3,TRUE,1,0,9,95,1,4.634348179,0.198825676,148.2717057,10.61858571,100.9279078,2.412754733,16.3216,48.18558
837,127.620784,Private room,FALSE,TRUE,2,TRUE,0,0,10,100,1,3.073964183,0.887423982,99.23649596,7.106893613,139.078524,3.324772843,16.35337,48.18443
838,272.5381577,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,99,0,1.274346946,0.346103763,216.8554906,15.5302632,343.0140313,8.199998844,16.36597,48.19828
839,171.7972092,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,93,1,2.290185396,0.758964081,109.3137447,7.828583085,149.6442987,3.577355341,16.3931,48.19254
840,331.6737957,Entire home/apt,FALSE,FALSE,6,TRUE,1,0,10,98,1,1.299412161,0.303407429,133.3682915,9.551266899,240.4022178,5.746989127,16.377,48.22
841,285.3937312,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,96,1,0.788598304,0.356433023,177.2425262,12.69335203,312.0318001,7.459346169,16.378,48.215
842,215.506159,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,97,1,5.172533446,1.434198927,57.36292375,4.108087377,76.81171105,1.836239583,16.308,48.224
843,185.5877334,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,96,1,5.738634759,1.937001956,44.46922529,3.184695813,72.62160872,1.736072153,16.34198,48.25561
844,226.2580932,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,1.455697633,0.269038875,138.1132828,9.89108289,213.56731,5.105481222,16.3893,48.20064
845,231.867798,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,1.247659967,0.382394275,153.8299547,11.01664375,241.6486167,5.776785195,16.3668,48.21877
846,312.9747797,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,99,1,2.341740935,0.452298385,129.1783917,9.251204188,214.5205827,5.128269896,16.34342,48.2026
847,245.8920599,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,98,1,2.202918918,0.58253996,93.46040436,6.693234625,143.9413974,3.441023354,16.37172,48.2283
848,113.596522,Private room,FALSE,TRUE,2,FALSE,0,0,8,85,1,2.308063017,0.346846135,123.6200988,8.853143013,192.2011506,4.594707706,16.3426,48.20833
849,175.3032747,Private room,FALSE,TRUE,2,FALSE,1,0,9,95,1,1.34315387,0.321031238,165.9203847,11.88250866,253.3721614,6.057045022,16.36169,48.21758
850,196.807143,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,99,1,2.046866269,1.100096811,135.3160786,9.690759088,169.5374835,4.05291633,16.38751,48.19261
851,312.9747797,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,98,0,1.345916782,0.378073758,130.5607683,9.350204087,227.9162027,5.448501893,16.37624,48.22051
852,148.4234392,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,96,2,2.00247713,0.723714187,147.233034,10.54420049,243.2636792,5.815394433,16.3471,48.20548
853,161.045275,Private room,FALSE,TRUE,2,TRUE,0,1,10,98,1,2.575335383,0.359663848,120.4992855,8.629643705,200.1053947,4.783664387,16.34973,48.19177
854,81.34071944,Private room,FALSE,TRUE,2,FALSE,0,1,9,90,1,3.438346922,0.115540301,103.2639579,7.395323221,135.7303317,3.244731881,16.33649,48.19011
855,245.8920599,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,97,1,2.148278173,0.985180081,123.2796627,8.828762431,159.4514499,3.811802392,16.3895,48.19236
856,240.5160928,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,83,1,1.08939431,0.222687084,151.7381476,10.86683746,257.4155451,6.153705037,16.3784,48.2178
857,160.1103242,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,96,1,1.285678947,0.165615843,139.9527434,10.02281719,223.2030071,5.335829538,16.388,48.215
858,125.0496693,Private room,FALSE,TRUE,2,TRUE,0,0,9,98,1,2.669313781,0.250762228,89.97144685,6.443370404,127.0068635,3.036191057,16.40339,48.22201
859,162.2139635,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,96,1,3.298355032,0.127639216,105.4798402,7.554015239,145.6584186,3.48206999,16.33684,48.19196
860,280.4852395,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,85,1,2.726592613,0.172272126,116.637786,8.353099619,185.3814522,4.431677877,16.34029,48.19833
861,148.4234392,Private room,FALSE,TRUE,2,TRUE,0,0,10,93,1,2.855690352,0.413793682,112.7038629,8.071368863,170.1675039,4.067977425,16.34403,48.19217
862,266.4609775,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,100,1,1.280905059,0.350380754,137.5615161,9.851567716,221.506132,5.29526451,16.373,48.22004
863,272.7718954,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,91,1,1.173781025,0.158585498,141.7757678,10.15337441,239.4713604,5.724736307,16.38422,48.21638
864,88.11911273,Private room,FALSE,TRUE,2,FALSE,0,1,9,98,1,10.42308666,1.358483836,24.55247274,1.758343138,33.7458594,0.806719209,16.51368,48.21426
865,153.0981932,Private room,FALSE,TRUE,3,TRUE,0,0,9,96,2,1.293291722,0.518471846,164.4900603,11.78007494,255.3148673,6.103486814,16.38286,48.19865
866,214.5712082,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,98,2,2.155013605,1.122090338,134.6659195,9.644197469,161.6610374,3.864624183,16.38722,48.19139
867,345.4643199,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,8,85,1,3.194138325,0.580867637,97.99803506,7.018200338,136.3573148,3.259720368,16.331,48.205
868,88.11911273,Private room,FALSE,TRUE,2,FALSE,0,1,10,94,1,10.39161114,1.431945391,24.62905058,1.763827315,33.8380034,0.808921978,16.51332,48.2135
869,88.11911273,Private room,FALSE,TRUE,3,FALSE,0,1,10,93,1,10.28077742,1.286287384,24.86495954,1.780722106,34.28412003,0.81958672,16.51173,48.21459
870,88.11911273,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,10.28264787,1.292178447,24.8612491,1.780456381,34.27548222,0.819380226,16.51176,48.21454
871,92.79386672,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,10,90,2,10.28815832,1.299949279,24.84946853,1.779612706,34.24907219,0.818748875,16.51184,48.21448
872,92.79386672,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,2,10.33889339,1.419888947,24.74590442,1.772195888,34.01612235,0.813180041,16.51261,48.21349
873,242.3859944,Entire home/apt,FALSE,FALSE,3,TRUE,1,0,10,99,1,2.393430822,0.110714176,127.4916915,9.130409926,195.033751,4.662423071,16.3534,48.19179
874,92.79386672,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,93,2,10.41726432,1.473649414,24.57579748,1.760013556,33.74722255,0.806751796,16.51369,48.21318
875,169.2260945,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,89,1,2.115952085,0.324591914,140.5906461,10.06850106,225.2687885,5.385213539,16.3588,48.19229
876,113.8302597,Private room,FALSE,TRUE,2,FALSE,1,0,10,99,1,3.260046153,0.569436721,97.40055546,6.975411403,131.5251608,3.144204225,16.34817,48.18466
877,249.1643877,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,94,2,2.389980635,1.177111604,117.6891319,8.428392512,145.9415686,3.488838895,16.389,48.18963
878,180.9129795,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,95,1,2.413012471,0.339372669,102.153299,7.315782578,141.0392869,3.371646301,16.40005,48.22118
879,556.7632003,Entire home/apt,FALSE,FALSE,6,TRUE,1,0,10,98,2,2.091750971,0.943280139,163.1849251,11.68660673,169.2724699,4.046580987,16.38464,48.1912
880,531.0520534,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,99,0,2.087059029,0.469925114,170.033226,12.17705277,178.3977487,4.264727388,16.37803,48.18998
881,168.2911437,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,97,1,1.914489417,0.217888859,217.0098546,15.54131809,251.6167513,6.015080674,16.35327,48.198
882,174.1345862,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,94,1,1.952946081,0.605965742,135.9334728,9.734974219,207.4679256,4.95967102,16.34857,48.21376
883,139.3076689,Private room,FALSE,TRUE,3,TRUE,0,0,10,96,1,3.331393587,0.798597751,82.68384296,5.921463366,120.604731,2.883143442,16.33131,48.21837
884,157.5392095,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,81,1,3.082948977,0.112043012,77.22094185,5.530233742,108.7600271,2.599987217,16.409,48.194
885,143.5149475,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,8,73,1,3.957029957,0.151588628,72.111956,5.164350016,95.40826574,2.280803692,16.377,48.173
886,199.6119954,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,81,2,3.957030645,0.151605723,72.11200262,5.164353355,95.4083131,2.280804824,16.377,48.173
887,133.2304887,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,75,1,4.098429232,0.991391107,66.80627272,4.784379661,87.33752103,2.087866694,16.393,48.174
888,229.2966833,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,97,1,3.008251231,0.184370605,73.11068003,5.235874362,110.4106944,2.639447613,16.37222,48.23557
889,265.5260267,Entire home/apt,FALSE,FALSE,6,TRUE,1,0,10,93,2,2.216626908,0.57777748,93.04450121,6.663449419,143.3504931,3.426897358,16.37164,48.22842
890,136.7365542,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,1.828046045,0.415985373,116.9539524,8.375742102,181.042763,4.32795837,16.36215,48.22306
891,324.6616647,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,94,1,0.320271026,0.301265019,386.0710823,27.64876049,534.8516721,12.78601659,16.37085,48.21071
892,129.958161,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,98,1,7.275638251,4.424649891,38.63811571,2.767096672,54.22644598,1.296322464,16.29798,48.25008
893,212.2338312,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,1,4.471141011,0.311810344,57.12490686,4.091041625,77.0574684,1.842114591,16.42126,48.18393
894,221.5833392,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,96,1,1.521780505,0.412052645,226.678314,16.23373182,320.5270214,7.662430586,16.35604,48.20155
895,225.0894047,Entire home/apt,FALSE,FALSE,3,TRUE,0,1,10,99,1,2.219222783,0.433602768,138.2873105,9.903546013,231.7602975,5.540397764,16.346,48.201
896,359.4885819,Entire home/apt,FALSE,FALSE,6,TRUE,0,1,10,99,3,2.320415771,0.490447763,130.9581711,9.37866438,223.158758,5.334771732,16.344,48.202
897,226.2580932,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,100,1,2.494845104,0.24917242,87.19503432,6.244535607,133.1156866,3.182226897,16.36446,48.23011
898,127.620784,Private room,FALSE,TRUE,2,FALSE,1,0,9,96,1,1.443393618,0.163321326,185.1414687,13.25904052,304.1148316,7.270085304,16.36877,48.19596
899,209.8964542,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,89,1,1.481626898,0.296635493,128.3969349,9.19523959,203.2364161,4.858513721,16.38807,48.21774
900,139.3076689,Private room,FALSE,TRUE,3,FALSE,0,0,9,93,1,1.404103532,0.260304404,131.9326365,9.448451426,207.2504164,4.954471303,16.3706,48.22099
901,134.6329149,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,8,86,1,3.6974166,0.343163521,95.6970875,6.85341631,117.9629334,2.819989356,16.33901,48.18466
902,104.247014,Private room,FALSE,TRUE,2,TRUE,0,0,10,95,1,5.212425026,0.571377657,92.47379523,6.622577897,81.95769098,1.95925796,16.30599,48.19619
903,180.6792418,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,86,1,1.499094179,0.723918497,170.4284366,12.20535606,225.4771397,5.390194327,16.38506,48.1974
904,150.5270785,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,88,1,3.95719706,0.232642161,72.34714334,5.181193128,95.4214392,2.281118613,16.37551,48.17295
905,233.2702242,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,9,96,1,0.870247535,0.415166582,169.4333598,12.13409292,291.4233837,6.966687051,16.37668,48.21609
906,177.406914,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,80,1,1.861348527,0.511218343,107.8375484,7.722864218,163.9929101,3.920369287,16.38835,48.22209
907,177.406914,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,87,1,1.783491203,0.52378906,110.5134567,7.914501335,170.0597725,4.065402027,16.38749,48.22164
908,98.63730921,Private room,FALSE,TRUE,2,FALSE,1,0,10,97,1,5.871322412,0.170781109,41.51063891,2.972814504,58.81672788,1.406056478,16.45036,48.22125
909,165.720029,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,100,0,3.655184083,0.161494976,62.06756995,4.445014027,95.34215474,2.27922326,16.38456,48.24059
910,211.2988804,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,9,93,2,8.237742785,0.810664925,34.97738361,2.504930689,44.76262374,1.07008294,16.39553,48.13588
911,279.5502887,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,95,1,1.568346703,0.237524009,130.8252692,9.36914651,204.5597772,4.890149626,16.3647,48.2213
912,172.73216,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,97,1,2.758839649,0.306564601,87.53869044,6.269146789,122.5792538,2.930345841,16.40607,48.22064
913,238.8799289,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,85,1,2.148480148,0.976578773,149.4865864,10.70559027,164.3834159,3.92970461,16.38542,48.19087
914,182.081668,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,88,1,2.341625047,0.462869875,111.5877521,7.991437779,146.1976844,3.49496153,16.40016,48.21993
915,235.3738635,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,10,94,2,9.469482316,0.714983414,26.74029233,1.915025424,38.03452583,0.909242886,16.499,48.224
916,182.081668,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,97,1,9.469494506,0.714970863,26.74026003,1.915023111,38.03451321,0.909242585,16.499,48.224
917,196.807143,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,96,1,2.881230119,0.281766734,101.0589581,7.237410562,148.3918989,3.547415817,16.3349,48.20926
918,238.8799289,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,96,1,2.498496631,0.346190783,123.0492451,8.812260912,198.8454996,4.753545681,16.34189,48.20117
919,230.6991095,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,94,1,2.747098688,0.577947677,88.74437712,6.355492915,123.421582,2.950482304,16.40065,48.19164
920,263.1886497,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,97,1,2.162052236,1.038089115,125.0604254,8.956293048,159.0293118,3.801710876,16.389,48.192
921,215.7398967,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,4,80,1,1.500064041,0.449130819,122.8326076,8.796746255,195.061095,4.663076749,16.37364,48.22202
922,283.991305,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,81,2,2.278488953,0.512048216,131.900004,9.446114428,220.2309638,5.264780692,16.34408,48.20313
923,179.744291,Private room,FALSE,TRUE,4,TRUE,0,0,10,99,1,4.955546905,0.105726492,49.0231695,3.51082983,68.72948419,1.643028097,16.44007,48.21265
924,127.620784,Private room,FALSE,TRUE,2,TRUE,1,0,9,98,1,2.320395429,0.490470588,130.9593092,9.378745882,223.1619307,5.334847578,16.344,48.202
925,139.3076689,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,98,1,2.218825161,0.322439027,117.9597809,8.447775238,179.6046338,4.29357885,16.34568,48.2155
926,249.3981254,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,97,1,2.893042029,0.911526168,75.17466024,5.383687801,112.740833,2.695151266,16.38947,48.23231
927,324.6616647,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,100,1,0.48015431,0.456598031,299.225183,21.42922845,558.3614469,13.34803478,16.37001,48.21209
928,312.9747797,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,96,1,1.225865304,0.502467983,181.3077152,12.98448349,279.7592759,6.687848104,16.37937,48.19818
929,276.0442232,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,99,0,1.391826842,0.228495012,139.9878048,10.02532814,218.3406731,5.219591924,16.36689,48.2202
930,240.0486174,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,98,1,0.279309774,0.286086858,329.0426828,23.56463031,800.1359122,19.12782848,16.37629,48.20673
931,205.2217002,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,98,1,4.483335178,0.322686796,95.57520944,6.844687924,96.1174504,2.297757265,16.31559,48.19759
932,250.3330762,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,93,1,0.35822597,0.132342865,280.0099432,20.05311512,845.6356325,20.21553224,16.3773,48.21064
933,666.6199191,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,9,99,1,2.111400765,0.54855309,105.7399457,7.57264288,164.3953141,3.929989047,16.35845,48.22457
934,312.9747797,Entire home/apt,FALSE,FALSE,3,TRUE,1,0,10,98,0,1.267849617,0.411347658,136.6057816,9.783122099,228.3981133,5.460022314,16.37492,48.2199
935,278.3816002,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,8,80,0,4.064837518,0.207267138,63.48811482,4.546747377,85.23443386,2.037590872,16.40916,48.18071
936,240.9835682,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,100,1,4.333823261,1.304142746,57.37407075,4.108885678,84.87463819,2.028989696,16.34299,48.24169
937,159.8765865,Private room,FALSE,TRUE,2,FALSE,0,0,10,97,1,5.295676786,0.328596152,167.3337097,11.98372495,85.02237573,2.032521469,16.30902,48.18848
938,322.5580254,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,10,94,2,2.969468655,0.211171646,108.1926192,7.748292872,157.0497177,3.754387245,16.34502,48.1899
939,230.2316341,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,95,1,4.103372946,0.393622769,59.5268321,4.263057243,85.74395729,2.049771399,16.4122,48.23497
940,180.9129795,Entire home/apt,FALSE,FALSE,3,TRUE,1,0,10,95,2,4.231555158,1.004888907,57.19749602,4.09624015,85.89896937,2.053477075,16.353,48.244
941,157.5392095,Entire home/apt,FALSE,FALSE,3,TRUE,1,0,10,98,1,5.650571965,2.705504051,46.47685444,3.328473631,67.14784288,1.605217816,16.32646,48.24839
942,285.1599935,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,10,85,1,2.70402952,0.333878032,89.13963687,6.383799729,125.0260814,2.988839027,16.4044,48.22155
943,136.7365542,Private room,FALSE,TRUE,4,TRUE,0,0,10,94,1,6.247860813,0.911844487,68.07481437,4.875227191,66.27813959,1.584426929,16.2909,48.19862
944,111.259145,Private room,FALSE,TRUE,2,FALSE,0,0,8,86,1,3.616703591,0.683898773,91.65020835,6.563596125,116.5235255,2.785579269,16.3446,48.18243
945,171.7972092,Private room,FALSE,TRUE,3,TRUE,0,1,10,97,1,3.619322015,0.641156626,66.63227227,4.771918493,100.9348189,2.412919949,16.34896,48.23659
946,508.8469719,Entire home/apt,FALSE,FALSE,5,TRUE,1,0,10,98,2,2.010362595,0.571532617,137.7514513,9.865170066,214.8184588,5.13539084,16.34681,48.21075
947,191.1974382,Private room,FALSE,TRUE,4,TRUE,0,1,9,90,1,3.436267422,0.467088346,69.52442328,4.979041984,110.4053299,2.639319371,16.35062,48.23533
